list_name,name,label,Division_event,District_event,Upazila_event,Division_victim,District_victim,Upazila_victim,Division_accused,District_accused,Upazila_accused
Union_victim,261842,MUKSUDPUR,,,,30,3026,2618,,,
Union_victim,261852,NARISHA,,,,30,3026,2618,,,
Union_victim,261863,NAYABARI,,,,30,3026,2618,,,
Union_victim,261873,ROYPARA,,,,30,3026,2618,,,
Union_victim,261884,SUTAR PARA,,,,30,3026,2618,,,
Union_victim,262935,DHANIA (PART),,,,30,3026,2629,,,
Union_victim,262980,MATUAIL (PART),,,,30,3026,2629,,,
Union_victim,263295,SHYAMPUR,,,,30,3026,2632,,,
Union_victim,263451,SULTANGANJ,,,,30,3026,2634,,,
Union_victim,263660,DAKSHINGAON (PART),,,,30,3026,2636,,,
Union_victim,263685,NASIRABAD,,,,30,3026,2636,,,
Union_victim,263738,DAKSHINKHAN (PART),,,,30,3026,2637,,,
Union_victim,263749,DUMNI,,,,30,3026,2637,,,
Union_victim,263811,AGANAGAR,,,,30,3026,2638,,,
Union_victim,263813,BASTA,,,,30,3026,2638,,,
Union_victim,263817,HAZRATPUR,,,,30,3026,2638,,,
Union_victim,263825,KALATIA,,,,30,3026,2638,,,
Union_victim,263834,KALINDI,,,,30,3026,2638,,,
Union_victim,263843,KONDA,,,,30,3026,2638,,,
Union_victim,263851,RUHITPUR,,,,30,3026,2638,,,
Union_victim,263860,SAKTA,,,,30,3026,2638,,,
Union_victim,263869,SUBHADYA,,,,30,3026,2638,,,
Union_victim,263877,TARANAGAR,,,,30,3026,2638,,,
Union_victim,263886,TEGHARIA,,,,30,3026,2638,,,
Union_victim,263894,ZINJIRA,,,,30,3026,2638,,,
Union_victim,266211,AGLA,,,,30,3026,2662,,,
Union_victim,266213,BAKSHANAGAR,,,,30,3026,2662,,,
Union_victim,266220,BANDURA,,,,30,3026,2662,,,
Union_victim,266227,BARRAH,,,,30,3026,2662,,,
Union_victim,266233,BARUAKHALI,,,,30,3026,2662,,,
Union_victim,266240,CHURAIN,,,,30,3026,2662,,,
Union_victim,266247,GALIMPUR,,,,30,3026,2662,,,
Union_victim,266254,JANTRAIL,,,,30,3026,2662,,,
Union_victim,266261,JOYKRISHNAPUR,,,,30,3026,2662,,,
Union_victim,266267,KAILAIL,,,,30,3026,2662,,,
Union_victim,266274,KALAKOPA,,,,30,3026,2662,,,
Union_victim,266281,NAYANSREE,,,,30,3026,2662,,,
Union_victim,266288,SHIKARI PARA,,,,30,3026,2662,,,
Union_victim,266294,SHOLLA,,,,30,3026,2662,,,
Union_victim,266860,DAKSHINGAON (PART),,,,30,3026,2668,,,
Union_victim,266882,MANDA,,,,30,3026,2668,,,
Union_victim,267215,AMIN BAZAR,,,,30,3026,2672,,,
Union_victim,267218,ASHULIA,,,,30,3026,2672,,,
Union_victim,267222,BANAGRAM,,,,30,3026,2672,,,
Union_victim,267227,BHAKURTA,,,,30,3026,2672,,,
Union_victim,267233,BIRALIA,,,,30,3026,2672,,,
Union_victim,267239,DHAMSANA,,,,30,3026,2672,,,
Union_victim,267250,KAUNDIA,,,,30,3026,2672,,,
Union_victim,267272,PATHALIA,,,,30,3026,2672,,,
Union_victim,267278,SAVAR,,,,30,3026,2672,,,
Union_victim,267283,SHIMULIA,,,,30,3026,2672,,,
Union_victim,267289,TETULJHORA,,,,30,3026,2672,,,
Union_victim,267294,YEARPUR,,,,30,3026,2672,,,
Union_victim,267298,SAVAR CANTOMENT,,,,30,3026,2672,,,
Union_victim,269351,HARIRAMPUR,,,,30,3026,2693,,,
Union_victim,269676,UTTAR KHAN,,,,30,3026,2696,,,
Union_victim,290310,ALFADANGA,,,,30,3029,2903,,,
Union_victim,290321,BANA,,,,30,3029,2903,,,
Union_victim,290331,BURAICH,,,,30,3029,2903,,,
Union_victim,290342,GOPALPUR,,,,30,3029,2903,,,
Union_victim,290352,PANCHURIA,,,,30,3029,2903,,,
Union_victim,290384,TAGARBANDA,,,,30,3029,2903,,,
Union_victim,291013,ALGI,,,,30,3029,2910,,,
Union_victim,291015,AZIMNAGAR,,,,30,3029,2910,,,
Union_victim,291025,CHUMORDI,,,,30,3029,2910,,,
Union_victim,291031,CHANDRA,,,,30,3029,2910,,,
Union_victim,291039,GHARUA,,,,30,3029,2910,,,
Union_victim,291047,HAMIRDI,,,,30,3029,2910,,,
Union_victim,291055,KALAMRIDHA,,,,30,3029,2910,,,
Union_victim,291063,KAOLIBERA,,,,30,3029,2910,,,
Union_victim,291071,MANIKDAHA,,,,30,3029,2910,,,
Union_victim,291079,NASIRABAD,,,,30,3029,2910,,,
Union_victim,291087,NURULLAGANJ,,,,30,3029,2910,,,
Union_victim,291094,TUZARPUR,,,,30,3029,2910,,,
Union_victim,291815,BOALMARI,,,,30,3029,2918,,,
Union_victim,291820,CHANDPUR,,,,30,3029,2918,,,
Union_victim,291825,CHATUL,,,,30,3029,2918,,,
Union_victim,291830,DADPUR,,,,30,3029,2918,,,
Union_victim,291835,GHOSHPUR,,,,30,3029,2918,,,
Union_victim,291840,GUNBAHA,,,,30,3029,2918,,,
Union_victim,291860,MOYNA,,,,30,3029,2918,,,
Union_victim,291875,PARAMESHWARDI,,,,30,3029,2918,,,
Union_victim,291885,RUPAPAT,,,,30,3029,2918,,,
Union_victim,291890,SATAIR,,,,30,3029,2918,,,
Union_victim,291895,SHEKHAR,,,,30,3029,2918,,,
Union_victim,292119,CHAR BHADRASAN,,,,30,3029,2921,,,
Union_victim,292138,CHAR HARIRAMPUR,,,,30,3029,2921,,,
Union_victim,292157,CHAR JHAUKANDA,,,,30,3029,2921,,,
Union_victim,292176,GAZIRTEK,,,,30,3029,2921,,,
Union_victim,294713,ALIABAD,,,,30,3029,2947,,,
Union_victim,294715,AMBIKAPUR,,,,30,3029,2947,,,
Union_victim,294723,CHAR MADHABDIA,,,,30,3029,2947,,,
Union_victim,294731,DECREERCHAR,,,,30,3029,2947,,,
Union_victim,294739,GREDA,,,,30,3029,2947,,,
Union_victim,294747,ISHAN GOPALPUR,,,,30,3029,2947,,,
Union_victim,294755,KAIJURI,,,,30,3029,2947,,,
Union_victim,294763,KANAIPUR,,,,30,3029,2947,,,
Union_victim,294771,KRISHNANAGAR,,,,30,3029,2947,,,
Union_victim,294779,MAJCHAR,,,,30,3029,2947,,,
Union_victim,294787,UTTAR CHANNEL,,,,30,3029,2947,,,
Union_victim,295610,BAGAT,,,,30,3029,2956,,,
Union_victim,295613,ARPARA,,,,30,3029,2956,,,
Union_victim,295621,DUMAIN,,,,30,3029,2956,,,
Union_victim,295631,GAJNA,,,,30,3029,2956,,,
Union_victim,295637,JAHAPUR,,,,30,3029,2956,,,
Union_victim,295642,KAMARKHALI,,,,30,3029,2956,,,
Union_victim,295647,KORAKDI,,,,30,3029,2956,,,
Union_victim,295652,MADHUKHALI,,,,30,3029,2956,,,
Union_victim,295663,MEGCHAMI,,,,30,3029,2956,,,
Union_victim,295673,NOAPARA,,,,30,3029,2956,,,
Union_victim,295684,RAIPUR,,,,30,3029,2956,,,
Union_victim,296222,CHAR JASORDI,,,,30,3029,2962,,,
Union_victim,296227,DANGI,,,,30,3029,2962,,,
Union_victim,296233,PHULSUTI,,,,30,3029,2962,,,
Union_victim,296250,KAICHAIL,,,,30,3029,2962,,,
Union_victim,296255,LASKARDIA,,,,30,3029,2962,,,
Union_victim,296267,KODALIA SHOHIDNAGAR,,,,30,3029,2962,,,
Union_victim,296272,PURA PARA,,,,30,3029,2962,,,
Union_victim,296283,RAMNAGAR,,,,30,3029,2962,,,
Union_victim,296294,TALMA,,,,30,3029,2962,,,
Union_victim,298415,AKTER CHAR,,,,30,3029,2984,,,
Union_victim,298419,BHASHANCHAR,,,,30,3029,2984,,,
Union_victim,298428,CHAR BISHNUPUR,,,,30,3029,2984,,,
Union_victim,298438,CHAR MANAIR,,,,30,3029,2984,,,
Union_victim,298447,CHAR NASIRPUR,,,,30,3029,2984,,,
Union_victim,298457,DHEUKHALI,,,,30,3029,2984,,,
Union_victim,298466,KRISHNAPUR,,,,30,3029,2984,,,
Union_victim,298476,NARIKELBARIA,,,,30,3029,2984,,,
Union_victim,298485,SADARPUR,,,,30,3029,2984,,,
Union_victim,299010,ATGHAR,,,,30,3029,2990,,,
Union_victim,299011,BALLABHDI,,,,30,3029,2990,,,
Union_victim,299016,BHAWAL,,,,30,3029,2990,,,
Union_victim,299039,GATTI,,,,30,3029,2990,,,
Union_victim,299044,JADUNANDI,,,,30,3029,2990,,,
Union_victim,299061,MAJHARDIA,,,,30,3029,2990,,,
Union_victim,299078,RAMKANTAPUR,,,,30,3029,2990,,,
Union_victim,299089,SONAPUR,,,,30,3029,2990,,,
Union_victim,333025,BARIA,,,,30,3033,3330,,,
Union_victim,333028,BHAWALGARH,,,,30,3033,3330,,,
Union_victim,333067,MIRZAPUR,,,,30,3033,3330,,,
Union_victim,333070,PIRUJALI,,,,30,3033,3330,,,
Union_victim,333098,GAZIPUR CANT.,,,,30,3033,3330,,,
Union_victim,333213,ATABAHA,,,,30,3033,3332,,,
Union_victim,333219,BOALI,,,,30,3033,3332,,,
Union_victim,333228,CHAPAIR,,,,30,3033,3332,,,
Union_victim,333238,DHALJORA,,,,30,3033,3332,,,
Union_victim,333247,FULBARIA,,,,30,3033,3332,,,
Union_victim,333257,MADHYAPARA,,,,30,3033,3332,,,
Union_victim,333266,MOUCHAK,,,,30,3033,3332,,,
Union_victim,333276,SREEFALTALI,,,,30,3033,3332,,,
Union_victim,333285,SUTRAPUR,,,,30,3033,3332,,,
Union_victim,333415,BAHADURSADI,,,,30,3033,3334,,,
Union_victim,333417,BAKTARPUR,,,,30,3033,3334,,,
Union_victim,333460,JAMALPUR,,,,30,3033,3334,,,
Union_victim,333469,JANGALIA,,,,30,3033,3334,,,
Union_victim,333494,MOKTARPUR,,,,30,3033,3334,,,
Union_victim,333496,NAGARI,,,,30,3033,3334,,,
Union_victim,333497,TUMULIA,,,,30,3033,3334,,,
Union_victim,333613,BARISHABA,,,,30,3033,3336,,,
Union_victim,333617,CHANDPUR,,,,30,3033,3336,,,
Union_victim,333625,DURGAPUR,,,,30,3033,3336,,,
Union_victim,333634,GHAGOTIA,,,,30,3033,3336,,,
Union_victim,333643,KAPASIA,,,,30,3033,3336,,,
Union_victim,333651,KARIHATA,,,,30,3033,3336,,,
Union_victim,333660,RAYED,,,,30,3033,3336,,,
Union_victim,333669,SANMANIA,,,,30,3033,3336,,,
Union_victim,333677,SINGASREE,,,,30,3033,3336,,,
Union_victim,333686,TARGAON,,,,30,3033,3336,,,
Union_victim,333694,TOKE,,,,30,3033,3336,,,
Union_victim,338621,BARMI,,,,30,3033,3386,,,
Union_victim,338625,GAZIPUR,,,,30,3033,3386,,,
Union_victim,338628,GOSINGA,,,,30,3033,3386,,,
Union_victim,338638,KAORAID,,,,30,3033,3386,,,
Union_victim,338647,MAONA,,,,30,3033,3386,,,
Union_victim,338657,PRAHLADPUR,,,,30,3033,3386,,,
Union_victim,338666,RAJABARI,,,,30,3033,3386,,,
Union_victim,338685,TELIHATI,,,,30,3033,3386,,,
Union_victim,353211,BORASI,,,,30,3035,3532,,,
Union_victim,353213,BAULTALI,,,,30,3035,3532,,,
Union_victim,353215,CHANDRA DIGHALIA,,,,30,3035,3532,,,
Union_victim,353217,DURGAPUR,,,,30,3035,3532,,,
Union_victim,353221,GOBRA,,,,30,3035,3532,,,
Union_victim,353230,GOPINATHPUR,,,,30,3035,3532,,,
Union_victim,353234,HARIDASPUR,,,,30,3035,3532,,,
Union_victim,353238,JALALABAD,,,,30,3035,3532,,,
Union_victim,353243,KAJULIA,,,,30,3035,3532,,,
Union_victim,353247,KARPARA,,,,30,3035,3532,,,
Union_victim,353251,KATI,,,,30,3035,3532,,,
Union_victim,353256,LATIFPUR,,,,30,3035,3532,,,
Union_victim,353260,MAJHIGATI,,,,30,3035,3532,,,
Union_victim,353264,NIZRA,,,,30,3035,3532,,,
Union_victim,353269,PAIKKANDI,,,,30,3035,3532,,,
Union_victim,353273,RAGHUNATHPUR,,,,30,3035,3532,,,
Union_victim,353277,SAHAPUR,,,,30,3035,3532,,,
Union_victim,353282,SATPAR,,,,30,3035,3532,,,
Union_victim,353286,SUKTAIL,,,,30,3035,3532,,,
Union_victim,353290,ULPUR,,,,30,3035,3532,,,
Union_victim,353294,URAFI,,,,30,3035,3532,,,
Union_victim,354311,BETHURI,,,,30,3035,3543,,,
Union_victim,354313,FUKURA,,,,30,3035,3543,,,
Union_victim,354320,HATIARA,,,,30,3035,3543,,,
Union_victim,354327,KASHIANI,,,,30,3035,3543,,,
Union_victim,354333,MAMUDPUR,,,,30,3035,3543,,,
Union_victim,354340,MAHESHPUR,,,,30,3035,3543,,,
Union_victim,354347,NIJAMKANDI,,,,30,3035,3543,,,
Union_victim,354354,ORAKANDI,,,,30,3035,3543,,,
Union_victim,354361,PARULIA,,,,30,3035,3543,,,
Union_victim,354367,PUISUR,,,,30,3035,3543,,,
Union_victim,354374,RAJPAT,,,,30,3035,3543,,,
Union_victim,354381,RATAIL,,,,30,3035,3543,,,
Union_victim,354388,SAJAIL,,,,30,3035,3543,,,
Union_victim,354394,SINGA,,,,30,3035,3543,,,
Union_victim,355113,AMTALI,,,,30,3035,3551,,,
Union_victim,355115,BANDHABARI,,,,30,3035,3551,,,
Union_victim,355123,GHAGAR,,,,30,3035,3551,,,
Union_victim,355131,HIRAN,,,,30,3035,3551,,,
Union_victim,355139,KALABARI,,,,30,3035,3551,,,
Union_victim,355147,KANDI,,,,30,3035,3551,,,
Union_victim,355155,KUSHLA,,,,30,3035,3551,,,
Union_victim,355163,PINJURI,,,,30,3035,3551,,,
Union_victim,355171,RADHAGANJ,,,,30,3035,3551,,,
Union_victim,355179,RAMSHIL,,,,30,3035,3551,,,
Union_victim,355187,SADULLAPUR,,,,30,3035,3551,,,
Union_victim,355194,SUAGRAM,,,,30,3035,3551,,,
Union_victim,355810,BHABRASUR,,,,30,3035,3558,,,
Union_victim,355811,BAHUGRAM,,,,30,3035,3558,,,
Union_victim,355816,BANSHBARIA,,,,30,3035,3558,,,
Union_victim,355822,BATIKAMARI,,,,30,3035,3558,,,
Union_victim,355827,DIGNAGAR,,,,30,3035,3558,,,
Union_victim,355833,GOBINDAPUR,,,,30,3035,3558,,,
Union_victim,355839,GOHALA,,,,30,3035,3558,,,
Union_victim,355844,JALIRPAR,,,,30,3035,3558,,,
Union_victim,355850,KASALIA,,,,30,3035,3558,,,
Union_victim,355855,KHANDARPAR,,,,30,3035,3558,,,
Union_victim,355861,MAHARAJPUR,,,,30,3035,3558,,,
Union_victim,355867,MOCHNA,,,,30,3035,3558,,,
Union_victim,355872,NANIKSHIR,,,,30,3035,3558,,,
Union_victim,355878,PASARGATI,,,,30,3035,3558,,,
Union_victim,355883,RAGHDI,,,,30,3035,3558,,,
Union_victim,355894,UJANI,,,,30,3035,3558,,,
Union_victim,359119,BARNI,,,,30,3035,3591,,,
Union_victim,359128,DUMURIA,,,,30,3035,3591,,,
Union_victim,359138,GOPALPUR,,,,30,3035,3591,,,
Union_victim,359166,KUSHLI,,,,30,3035,3591,,,
Union_victim,359176,PATGATI DISPLAY MEMORY,,,,30,3035,3591,,,
Union_victim,390711,BAGAR CHAR,,,,30,3039,3907,,,
Union_victim,390723,BAKSHIGANJ,,,,30,3039,3907,,,
Union_victim,390735,BATTAJORE,,,,30,3039,3907,,,
Union_victim,390747,DHANUA,,,,30,3039,3907,,,
Union_victim,390759,MERUR CHAR,,,,30,3039,3907,,,
Union_victim,390771,NILAKSHMIA,,,,30,3039,3907,,,
Union_victim,390783,SADHUR PARA,,,,30,3039,3907,,,
Union_victim,391517,BAHADURABAD,,,,30,3039,3915,,,
Union_victim,391529,CHAR AOMKHAOA,,,,30,3039,3915,,,
Union_victim,391536,CHIKAJANI,,,,30,3039,3915,,,
Union_victim,391543,CHUKAIBARI,,,,30,3039,3915,,,
Union_victim,391551,DANGDHARA,,,,30,3039,3915,,,
Union_victim,391558,DEWANGANJ UNION,,,,30,3039,3915,,,
Union_victim,391565,HATEBHANGA,,,,30,3039,3915,,,
Union_victim,391587,PAR RAMRAMPUR,,,,30,3039,3915,,,
Union_victim,392913,BELGACHHA,,,,30,3039,3929,,,
Union_victim,392915,CHAR GOALINI,,,,30,3039,3929,,,
Union_victim,392923,CHAR PUTIMARI,,,,30,3039,3929,,,
Union_victim,392931,CHINADULLI,,,,30,3039,3929,,,
Union_victim,392939,GAIBANDHA,,,,30,3039,3929,,,
Union_victim,392947,GOALER CHAR,,,,30,3039,3929,,,
Union_victim,392955,ISLAMPUR,,,,30,3039,3929,,,
Union_victim,392963,KULKANDI,,,,30,3039,3929,,,
Union_victim,392971,NOARPARA,,,,30,3039,3929,,,
Union_victim,392979,PALBANDHA,,,,30,3039,3929,,,
Union_victim,392987,PATHARSI,,,,30,3039,3929,,,
Union_victim,392994,SAPDHARI,,,,30,3039,3929,,,
Union_victim,393613,BANSHCHARA,,,,30,3039,3936,,,
Union_victim,393617,GHORADHAP,,,,30,3039,3936,,,
Union_victim,393619,DIGPAITH,,,,30,3039,3936,,,
Union_victim,393623,ITAIL,,,,30,3039,3936,,,
Union_victim,393635,KENDUA,,,,30,3039,3936,,,
Union_victim,393641,LAKSHMIR CHAR,,,,30,3039,3936,,,
Union_victim,393647,MESHTA,,,,30,3039,3936,,,
Union_victim,393653,NARUNDI,,,,30,3039,3936,,,
Union_victim,393659,RANAGACHHA,,,,30,3039,3936,,,
Union_victim,393665,RASHIDPUR,,,,30,3039,3936,,,
Union_victim,393671,SAHABAJPUR,,,,30,3039,3936,,,
Union_victim,393677,SHARIFPUR,,,,30,3039,3936,,,
Union_victim,393683,SREEPUR,,,,30,3039,3936,,,
Union_victim,393689,TITPALLA,,,,30,3039,3936,,,
Union_victim,393695,TULSIR CHAR,,,,30,3039,3936,,,
Union_victim,395811,ADARBHITA,,,,30,3039,3958,,,
Union_victim,395823,BALIJURI,,,,30,3039,3958,,,
Union_victim,395835,CHAR PAKERDAHA,,,,30,3039,3958,,,
Union_victim,395847,GUNARITALA,,,,30,3039,3958,,,
Union_victim,395859,JOREKHALI UNION,,,,30,3039,3958,,,
Union_victim,395871,KARAICHARA,,,,30,3039,3958,,,
Union_victim,395883,SIDHULI,,,,30,3039,3958,,,
Union_victim,396117,ADRA,,,,30,3039,3961,,,
Union_victim,396119,CHAR BANIPAKURI UNION,,,,30,3039,3961,,,
Union_victim,396128,DURMUT,,,,30,3039,3961,,,
Union_victim,396138,FULKOCHA,,,,30,3039,3961,,,
Union_victim,396147,GHOSHER PARA,,,,30,3039,3961,,,
Union_victim,396157,JHAUGARA,,,,30,3039,3961,,,
Union_victim,396166,KULIA,,,,30,3039,3961,,,
Union_victim,396176,MAHMUDPUR,,,,30,3039,3961,,,
Union_victim,396185,NANGLA,,,,30,3039,3961,,,
Union_victim,396195,NAYANAGAR,,,,30,3039,3961,,,
Union_victim,396197,SHAYMPUR,,,,30,3039,3961,,,
Union_victim,398510,AONA,,,,30,3039,3985,,,
Union_victim,398521,BHATARA,,,,30,3039,3985,,,
Union_victim,398531,DOAIL,,,,30,3039,3985,,,
Union_victim,398542,KAMRABAD,,,,30,3039,3985,,,
Union_victim,398552,MAHADAN,,,,30,3039,3985,,,
Union_victim,398563,PINGNA,,,,30,3039,3985,,,
Union_victim,398573,POGALDIGHA,,,,30,3039,3985,,,
Union_victim,398584,SATPOA,,,,30,3039,3985,,,
Union_victim,480211,ADAMPUR,,,,30,3048,4802,,,
Union_victim,480223,AUSTAGRAM,,,,30,3048,4802,,,
Union_victim,480235,BANGAL PARA,,,,30,3048,4802,,,
Union_victim,480247,DEOGHAR,,,,30,3048,4802,,,
Union_victim,480259,KALMA,,,,30,3048,4802,,,
Union_victim,480271,KASTAIL,,,,30,3048,4802,,,
Union_victim,480283,KHAYERPUR ABDULLAHPUR,,,,30,3048,4802,,,
Union_victim,480291,PURBA AUSTAGRAM,,,,30,3048,4802,,,
Union_victim,480617,BALIARDI,,,,30,3048,4806,,,
Union_victim,480625,DIGHIRPAR,,,,30,3048,4806,,,
Union_victim,480634,DILALPUR,,,,30,3048,4806,,,
Union_victim,480643,GAZIR CHAR,,,,30,3048,4806,,,
Union_victim,480651,HALIMPUR,,,,30,3048,4806,,,
Union_victim,480660,HILACHIA,,,,30,3048,4806,,,
Union_victim,480669,HUMAIPUR,,,,30,3048,4806,,,
Union_victim,480672,KAILAG,,,,30,3048,4806,,,
Union_victim,480677,MAIJ CHAR,,,,30,3048,4806,,,
Union_victim,480686,PIRIJPUR,,,,30,3048,4806,,,
Union_victim,480694,SARAR CHAR,,,,30,3048,4806,,,
Union_victim,481121,AGANAGAR,,,,30,3048,4811,,,
Union_victim,481135,GAZARIA,,,,30,3048,4811,,,
Union_victim,481147,KALIKA PRASAD,,,,30,3048,4811,,,
Union_victim,481159,SADAKPUR,,,,30,3048,4811,,,
Union_victim,481171,SHIBPUR,,,,30,3048,4811,,,
Union_victim,481183,SHIMULKANDI,,,,30,3048,4811,,,
Union_victim,481185,SREENAGAR,,,,30,3048,4811,,,
Union_victim,482713,ARAIBARIA,,,,30,3048,4827,,,
Union_victim,482727,GOBINDAPUR,,,,30,3048,4827,,,
Union_victim,482740,JINARI,,,,30,3048,4827,,,
Union_victim,482754,PUMDI,,,,30,3048,4827,,,
Union_victim,482767,SAHEDAL,,,,30,3048,4827,,,
Union_victim,482781,SIDHLA,,,,30,3048,4827,,,
Union_victim,483317,BADLA,,,,30,3048,4833,,,
Union_victim,483325,BARIBARI,,,,30,3048,4833,,,
Union_victim,483326,CHAUGANGA,,,,30,3048,4833,,,
Union_victim,483343,DHANPUR,,,,30,3048,4833,,,
Union_victim,483347,ELONGJURI,,,,30,3048,4833,,,
Union_victim,483351,ITNA,,,,30,3048,4833,,,
Union_victim,483360,JOY SIDDHI,,,,30,3048,4833,,,
Union_victim,483386,MRIGA,,,,30,3048,4833,,,
Union_victim,483394,RAITUTI,,,,30,3048,4833,,,
Union_victim,484213,BARAGHARIA,,,,30,3048,4842,,,
Union_victim,484217,DEHUNDA,,,,30,3048,4842,,,
Union_victim,484225,GUNDHAR,,,,30,3048,4842,,,
Union_victim,484234,GUJADIA,,,,30,3048,4842,,,
Union_victim,484243,JAFARABAD,,,,30,3048,4842,,,
Union_victim,484251,JOYKA,,,,30,3048,4842,,,
Union_victim,484260,KADIR JANGAL,,,,30,3048,4842,,,
Union_victim,484271,KIRATAN,,,,30,3048,4842,,,
Union_victim,484277,NIAMATPUR,,,,30,3048,4842,,,
Union_victim,484286,NOABAD,,,,30,3048,4842,,,
Union_victim,484294,SUTAR PARA,,,,30,3048,4842,,,
Union_victim,484513,ACHMITA,,,,30,3048,4845,,,
Union_victim,484519,BANAGRAM,,,,30,3048,4845,,,
Union_victim,484528,CHANDPUR,,,,30,3048,4845,,,
Union_victim,484538,JALALPUR,,,,30,3048,4845,,,
Union_victim,484547,KARGAON,,,,30,3048,4845,,,
Union_victim,484566,LOHAJURI,,,,30,3048,4845,,,
Union_victim,484576,MASUA,,,,30,3048,4845,,,
Union_victim,484585,MUMURDIA,,,,30,3048,4845,,,
Union_victim,484595,SHAHASRAM DHULDIA,,,,30,3048,4845,,,
Union_victim,484916,BINNATI,,,,30,3048,4849,,,
Union_victim,484917,BAULAI,,,,30,3048,4849,,,
Union_victim,484925,CHAUDDASATA,,,,30,3048,4849,,,
Union_victim,484934,DANA PATALI,,,,30,3048,4849,,,
Union_victim,484943,JASODAL,,,,30,3048,4849,,,
Union_victim,484951,KORSHA KARIAIL,,,,30,3048,4849,,,
Union_victim,484960,LATIBABAD,,,,30,3048,4849,,,
Union_victim,484969,MAHINANDA,,,,30,3048,4849,,,
Union_victim,484977,MAIJ KHAPAN,,,,30,3048,4849,,,
Union_victim,484986,MARIA,,,,30,3048,4849,,,
Union_victim,484994,RASHIDABAD,,,,30,3048,4849,,,
Union_victim,485411,CHHAYSUTI,,,,30,3048,4854,,,
Union_victim,485423,FARIDPUR,,,,30,3048,4854,,,
Union_victim,485435,GOBARIA ABDULLAHPUR,,,,30,3048,4854,,,
Union_victim,485459,OSMANPUR,,,,30,3048,4854,,,
Union_victim,485471,RAMDI,,,,30,3048,4854,,,
Union_victim,485483,SALUA,,,,30,3048,4854,,,
Union_victim,485911,BAIRATI,,,,30,3048,4859,,,
Union_victim,485913,DHAKI,,,,30,3048,4859,,,
Union_victim,485927,GHAGRA,,,,30,3048,4859,,,
Union_victim,485940,GOPEDIGHI,,,,30,3048,4859,,,
Union_victim,485954,KHATKHAL,,,,30,3048,4859,,,
Union_victim,485967,KEORJORI,,,,30,3048,4859,,,
Union_victim,485981,MITHAMAIN,,,,30,3048,4859,,,
Union_victim,487623,CHHATIR CHAR,,,,30,3048,4876,,,
Union_victim,487627,DAMPARA,,,,30,3048,4876,,,
Union_victim,487638,GURAI,,,,30,3048,4876,,,
Union_victim,487647,JARAITALA,,,,30,3048,4876,,,
Union_victim,487657,KARPASHA,,,,30,3048,4876,,,
Union_victim,487676,NIKLI,,,,30,3048,4876,,,
Union_victim,487685,SINGPUR,,,,30,3048,4876,,,
Union_victim,487915,BARUDIA,,,,30,3048,4879,,,
Union_victim,487919,CHANDI PASHA,,,,30,3048,4879,,,
Union_victim,487928,CHAR FARADI,,,,30,3048,4879,,,
Union_victim,487938,EGARASINDUR,,,,30,3048,4879,,,
Union_victim,487947,HOSENDI,,,,30,3048,4879,,,
Union_victim,487957,JANGALIA,,,,30,3048,4879,,,
Union_victim,487966,NARANDI,,,,30,3048,4879,,,
Union_victim,487985,PATUABHANGA,,,,30,3048,4879,,,
Union_victim,487995,SUKHIA,,,,30,3048,4879,,,
Union_victim,489213,DAMIHA,,,,30,3048,4892,,,
Union_victim,489227,DHALA,,,,30,3048,4892,,,
Union_victim,489240,DIGDAIR,,,,30,3048,4892,,,
Union_victim,489254,JAWAR,,,,30,3048,4892,,,
Union_victim,489267,RAUTI,,,,30,3048,4892,,,
Union_victim,489281,TALGANGA,,,,30,3048,4892,,,
Union_victim,489294,TARAIL SACHAIL,,,,30,3048,4892,,,
Union_victim,544011,ALINAGAR,,,,30,3054,5440,,,
Union_victim,544012,BALIGRAM,,,,30,3054,5440,,,
Union_victim,544018,BANSHGARI,,,,30,3054,5440,,,
Union_victim,544025,CHAR DAULAT KHAN,,,,30,3054,5440,,,
Union_victim,544031,DASAR,,,,30,3054,5440,,,
Union_victim,544037,ENAYETNAGAR,,,,30,3054,5440,,,
Union_victim,544044,GOPALPUR,,,,30,3054,5440,,,
Union_victim,544056,KAYARIA,,,,30,3054,5440,,,
Union_victim,544063,KAZIBAKAI,,,,30,3054,5440,,,
Union_victim,544069,LAKSHMIPUR,,,,30,3054,5440,,,
Union_victim,544075,NABAGRAM,,,,30,3054,5440,,,
Union_victim,544082,RAMJANPUR,,,,30,3054,5440,,,
Union_victim,544088,SAHEBRAMPUR,,,,30,3054,5440,,,
Union_victim,544094,SHIKAR MANGAL,,,,30,3054,5440,,,
Union_victim,545410,BAHADURPUR,,,,30,3054,5454,,,
Union_victim,545411,CHILAR CHAR,,,,30,3054,5454,,,
Union_victim,545417,DHURAIL,,,,30,3054,5454,,,
Union_victim,545423,DUDKHALI,,,,30,3054,5454,,,
Union_victim,545429,GHATMAJHI,,,,30,3054,5454,,,
Union_victim,545435,JHAUDI,,,,30,3054,5454,,,
Union_victim,545441,KALIKAPUR,,,,30,3054,5454,,,
Union_victim,545447,KENDUA,,,,30,3054,5454,,,
Union_victim,545453,KHOAJPUR,,,,30,3054,5454,,,
Union_victim,545459,KUNIA,,,,30,3054,5454,,,
Union_victim,545471,MUSTAFAPUR,,,,30,3054,5454,,,
Union_victim,545477,PANCHKHOLA,,,,30,3054,5454,,,
